name,sku,price,stock
"Sony Laptop",SKU-000636,23546376,393
"HP Tablet",SKU-000637,41536138,895
"Samsung Smartphone",SKU-000638,9448861,969
"Dell Smartphone",SKU-000639,46289243,45
"Dell Smartphone",SKU-000640,39911116,911
"Samsung Smartphone",SKU-000641,3402901,618
"Apple Tablet",SKU-000642,35869253,86
"Dell Monitor",SKU-000643,36954184,787
"Apple Smartphone",SKU-000644,23653000,447
"HP Laptop",SKU-000645,36476196,274
"Dell Smartphone",SKU-000646,32298839,811
"Apple Laptop",SKU-000647,3964366,793
"Samsung Laptop",SKU-000648,6266491,633
"Dell Camera",SKU-000649,9854490,660
"Sony Monitor",SKU-000650,16428599,447
"HP Laptop",SKU-000651,11683277,577
"HP Smartphone",SKU-000652,22844308,789
"Samsung Smartphone",SKU-000653,49724282,875
"Dell Camera",SKU-000654,4100221,749
"Sony Tablet",SKU-000655,31215586,424
"Dell Camera",SKU-000656,21824347,853
"Sony Tablet",SKU-000657,48542048,785
"Sony Tablet",SKU-000658,28108978,575
"Sony Monitor",SKU-000659,35224137,602
"Dell Monitor",SKU-000660,30596839,378
"HP Camera",SKU-000661,22676110,674
"Sony Tablet",SKU-000662,6323362,174
"HP Monitor",SKU-000663,21258526,273
"Apple Smartphone",SKU-000664,16031704,728
"Samsung Monitor",SKU-000665,15142759,377
"HP Tablet",SKU-000666,22713152,373
"Apple Camera",SKU-000667,13160545,215
"Samsung Camera",SKU-000668,24509698,429
"Sony Tablet",SKU-000669,40448763,445
"Dell Monitor",SKU-000670,49775544,526
"HP Camera",SKU-000671,41507122,650
"Sony Laptop",SKU-000672,35865011,402
"Dell Camera",SKU-000673,15506431,279
"Sony Tablet",SKU-000674,36947619,800
"Samsung Smartphone",SKU-000675,18013862,157
"Dell Smartphone",SKU-000676,14155088,189
"Apple Tablet",SKU-000677,15107976,709
"Apple Tablet",SKU-000678,18193605,138
"Samsung Laptop",SKU-000679,25556759,385
"HP Monitor",SKU-000680,46643616,188
"HP Smartphone",SKU-000681,44454602,622
"Samsung Camera",SKU-000682,28340550,726
"Apple Tablet",SKU-000683,41214980,852
"Sony Camera",SKU-000684,9910622,73
"Sony Laptop",SKU-000685,12544442,240
"Dell Tablet",SKU-000686,32609200,795
"HP Smartphone",SKU-000687,3700598,783
"Sony Monitor",SKU-000688,35069197,822
"Dell Smartphone",SKU-000689,34203821,119
"Samsung Tablet",SKU-000690,22544721,235
"Sony Monitor",SKU-000691,46043613,574
"HP Monitor",SKU-000692,45253741,583
"Samsung Tablet",SKU-000693,10151492,337
"Samsung Tablet",SKU-000694,48861875,852
"Apple Tablet",SKU-000695,6210935,192
"Apple Camera",SKU-000696,39061378,806
"Apple Tablet",SKU-000697,11987209,604
"Dell Tablet",SKU-000698,16296856,977
"HP Laptop",SKU-000699,4749376,841
"Samsung Camera",SKU-000700,15569173,947
"Apple Monitor",SKU-000701,30757787,106
"Samsung Monitor",SKU-000702,12686245,364
"Apple Monitor",SKU-000703,27299435,820
"Sony Laptop",SKU-000704,42642078,733
"HP Camera",SKU-000705,44361735,179
"Samsung Monitor",SKU-000706,46479635,962
"Samsung Smartphone",SKU-000707,31566865,992
"HP Tablet",SKU-000708,9512274,542
"Samsung Smartphone",SKU-000709,39591247,648
"Apple Monitor",SKU-000710,7526413,250
"HP Monitor",SKU-000711,39476710,916
"Dell Smartphone",SKU-000712,44854519,419
"Sony Monitor",SKU-000713,16651817,56
"Samsung Smartphone",SKU-000714,42522469,438
"Samsung Tablet",SKU-000715,38494416,100
"Sony Laptop",SKU-000716,45248967,820
"Apple Monitor",SKU-000717,7760683,757
"HP Monitor",SKU-000718,48114969,115
"Apple Monitor",SKU-000719,40468619,232
"Sony Monitor",SKU-000720,24282001,900
"HP Smartphone",SKU-000721,49359836,103
"Sony Tablet",SKU-000722,12740140,172
"Apple Monitor",SKU-000723,46931601,302
"Apple Tablet",SKU-000724,11281480,981
"Samsung Laptop",SKU-000725,8450744,900
"HP Monitor",SKU-000726,23080502,387
"Dell Laptop",SKU-000727,45779012,603
"HP Tablet",SKU-000728,28800382,452
"Dell Laptop",SKU-000729,7128956,596
"HP Camera",SKU-000730,36593933,939
"Dell Camera",SKU-000731,39372332,16
"Dell Tablet",SKU-000732,36900110,192
"Dell Smartphone",SKU-000733,22954500,914
"Apple Laptop",SKU-000734,22578995,847
"Samsung Smartphone",SKU-000735,4326448,171
"Dell Camera",SKU-000736,43611665,523
"Apple Laptop",SKU-000737,19203493,385
"Dell Monitor",SKU-000738,37679132,419
"Apple Smartphone",SKU-000739,13354970,605
"Dell Camera",SKU-000740,21264805,612
"Sony Tablet",SKU-000741,22814707,463
"Sony Monitor",SKU-000742,10306408,371
"Samsung Camera",SKU-000743,20418908,642
"HP Monitor",SKU-000744,38764265,354
"Dell Camera",SKU-000745,39017111,683
"Sony Tablet",SKU-000746,33103401,644
"Samsung Camera",SKU-000747,41152668,32
"HP Camera",SKU-000748,20630796,788
"Dell Monitor",SKU-000749,3843715,891
"Apple Camera",SKU-000750,20148579,616
"Sony Laptop",SKU-000751,9997593,316
"Samsung Monitor",SKU-000752,20110566,207
"Dell Camera",SKU-000753,33241830,748
"Dell Camera",SKU-000754,18206823,60
"Apple Laptop",SKU-000755,36464402,522
"Sony Camera",SKU-000756,15183398,904
"Dell Tablet",SKU-000757,6775671,622
"Samsung Monitor",SKU-000758,33060903,595
"Samsung Smartphone",SKU-000759,17696705,117
"HP Camera",SKU-000760,24398750,607
"Samsung Monitor",SKU-000761,27123194,612
"Samsung Smartphone",SKU-000762,29160309,268
"Dell Tablet",SKU-000763,24393100,846
"HP Smartphone",SKU-000764,2026142,314
"Dell Monitor",SKU-000765,7499665,710
"Samsung Laptop",SKU-000766,10904811,322
"Dell Smartphone",SKU-000767,39429500,506
"HP Smartphone",SKU-000768,22626232,188
"Dell Monitor",SKU-000769,4056296,197
"Samsung Tablet",SKU-000770,23665388,392
"HP Tablet",SKU-000771,25770307,115
"Dell Tablet",SKU-000772,8412035,432
"Sony Smartphone",SKU-000773,21725676,616
"HP Monitor",SKU-000774,6281152,982
"HP Camera",SKU-000775,47068224,243
"Apple Laptop",SKU-000776,3965871,471
"HP Smartphone",SKU-000777,19724288,142
"Sony Camera",SKU-000778,4500616,272
"Samsung Camera",SKU-000779,23702152,319
"Dell Tablet",SKU-000780,22090999,354
"HP Camera",SKU-000781,3386688,492
"Samsung Camera",SKU-000782,19330611,419
"Sony Smartphone",SKU-000783,47382882,412
"Dell Monitor",SKU-000784,31402632,266
"Apple Laptop",SKU-000785,42163696,796
"Apple Tablet",SKU-000786,23059082,962
"Dell Monitor",SKU-000787,23667853,852
"Dell Camera",SKU-000788,14349713,404
"HP Tablet",SKU-000789,49616031,120
"Sony Camera",SKU-000790,33542507,278
"Dell Camera",SKU-000791,36739755,706
"Samsung Laptop",SKU-000792,36458666,105
"Apple Laptop",SKU-000793,34738471,405
"Samsung Laptop",SKU-000794,39642960,659
"Sony Camera",SKU-000795,26043585,613
"Dell Smartphone",SKU-000796,25974029,820
"Dell Tablet",SKU-000797,15751326,783
"HP Smartphone",SKU-000798,16944570,572
"Sony Camera",SKU-000799,47238888,400
"HP Monitor",SKU-000800,32803114,557
"HP Laptop",SKU-000801,9021444,627
"Samsung Monitor",SKU-000802,37737587,882
"Apple Camera",SKU-000803,49680557,853
"Apple Camera",SKU-000804,16318019,820
"HP Camera",SKU-000805,39408741,315
"Dell Tablet",SKU-000806,29935586,119
"Sony Smartphone",SKU-000807,42904359,776
"HP Camera",SKU-000808,9004031,434
"Sony Monitor",SKU-000809,40436667,697
"HP Laptop",SKU-000810,45156951,320
"Sony Laptop",SKU-000811,24402730,806
"Samsung Laptop",SKU-000812,42612890,846
"Dell Smartphone",SKU-000813,30232739,316
"Sony Smartphone",SKU-000814,34373794,628
"Sony Monitor",SKU-000815,10753246,651
"Samsung Camera",SKU-000816,35393991,356
"Dell Smartphone",SKU-000817,10759468,549
"Sony Smartphone",SKU-000818,41321611,72
"Dell Laptop",SKU-000819,34110444,582
"HP Monitor",SKU-000820,13529968,877
"Apple Laptop",SKU-000821,21324376,195
"Sony Smartphone",SKU-000822,15228129,882
"Samsung Laptop",SKU-000823,9046312,636
"Samsung Laptop",SKU-000824,48885421,357
"Apple Tablet",SKU-000825,10126379,296
"Sony Camera",SKU-000826,40489818,140
"Sony Laptop",SKU-000827,39600615,549
"Samsung Tablet",SKU-000828,23752273,309
"Dell Smartphone",SKU-000829,20749704,306
"Samsung Smartphone",SKU-000830,31853748,653
"Samsung Monitor",SKU-000831,27739950,36
"Apple Tablet",SKU-000832,15480307,828
"HP Camera",SKU-000833,35534763,174
"Apple Tablet",SKU-000834,47693399,959
"Samsung Laptop",SKU-000835,30856064,333
"HP Monitor",SKU-000836,10820605,4
"Dell Camera",SKU-000837,2822881,802
"Sony Monitor",SKU-000838,19008042,541
"Samsung Camera",SKU-000839,19355585,692
"Apple Laptop",SKU-000840,49879566,881
"Sony Monitor",SKU-000841,22395931,312
"Samsung Smartphone",SKU-000842,12753349,577
"Apple Tablet",SKU-000843,22263679,677
"HP Laptop",SKU-000844,1805626,609
"Dell Smartphone",SKU-000845,31474074,564
"Sony Smartphone",SKU-000846,28897309,29
"HP Camera",SKU-000847,45937295,486
"Apple Monitor",SKU-000848,17509632,207
"Apple Smartphone",SKU-000849,45905341,55
"HP Smartphone",SKU-000850,43976756,741
"Samsung Laptop",SKU-000851,7706052,223
"Samsung Laptop",SKU-000852,46356511,604
"Apple Tablet",SKU-000853,1573380,145
"Dell Smartphone",SKU-000854,7422479,974
"Apple Tablet",SKU-000855,36175348,505
"Apple Camera",SKU-000856,14886702,929
"Samsung Monitor",SKU-000857,29949143,573
"HP Tablet",SKU-000858,18250557,985
"HP Smartphone",SKU-000859,12505020,546
"HP Monitor",SKU-000860,21915577,626
"Apple Laptop",SKU-000861,36090912,201
"Apple Smartphone",SKU-000862,21352548,199
"Dell Laptop",SKU-000863,12649524,969
"Apple Monitor",SKU-000864,42352774,894
"Apple Camera",SKU-000865,17950443,161
"Dell Monitor",SKU-000866,34502039,19
"Dell Tablet",SKU-000867,15229335,170
"Dell Smartphone",SKU-000868,28586362,880
"Samsung Laptop",SKU-000869,28483924,995
"Samsung Smartphone",SKU-000870,23915635,818
"Sony Monitor",SKU-000871,18526613,32
"Apple Tablet",SKU-000872,28097004,546
"Dell Tablet",SKU-000873,33804788,127
"Apple Smartphone",SKU-000874,39517320,336
"HP Tablet",SKU-000875,7866777,653
"Apple Tablet",SKU-000876,7050581,511
"Apple Laptop",SKU-000877,25517998,809
"HP Camera",SKU-000878,42588276,170
"Sony Monitor",SKU-000879,42360901,901
"Dell Tablet",SKU-000880,18588150,659
"Sony Camera",SKU-000881,32304301,536
"Samsung Tablet",SKU-000882,38795101,756
"Sony Camera",SKU-000883,49048017,656
"Apple Monitor",SKU-000884,21170160,96
"Dell Smartphone",SKU-000885,36270106,275
"Dell Monitor",SKU-000886,35690845,697
"Apple Tablet",SKU-000887,23577028,160
"Dell Monitor",SKU-000888,14935105,112
"Samsung Smartphone",SKU-000889,25281022,513
"Apple Camera",SKU-000890,2339676,447
"Sony Monitor",SKU-000891,32091964,951
"Dell Tablet",SKU-000892,41216247,350
"Sony Camera",SKU-000893,22150162,935
"Samsung Tablet",SKU-000894,31794574,385
"HP Laptop",SKU-000895,28486538,364
"HP Camera",SKU-000896,28775389,692
"Apple Monitor",SKU-000897,27155035,239
"Dell Camera",SKU-000898,39819547,790
"Dell Tablet",SKU-000899,37378197,406
"Samsung Camera",SKU-000900,15737259,370
"Samsung Camera",SKU-000901,4383807,185
"HP Tablet",SKU-000902,46614863,539
"Sony Tablet",SKU-000903,41603475,887
"Samsung Tablet",SKU-000904,6124177,495
"Samsung Smartphone",SKU-000905,35597757,590
"Apple Camera",SKU-000906,19264812,398
"Samsung Camera",SKU-000907,18643545,822
"Apple Smartphone",SKU-000908,36842305,854
"Sony Tablet",SKU-000909,35048711,233
"HP Camera",SKU-000910,40591550,800
"Samsung Camera",SKU-000911,22362194,808
"Dell Tablet",SKU-000912,10628280,406
"Samsung Laptop",SKU-000913,17827520,376
"Dell Monitor",SKU-000914,43935209,444
"Samsung Camera",SKU-000915,21687206,492
"HP Tablet",SKU-000916,9275326,527
"Sony Monitor",SKU-000917,18860380,751
"Apple Monitor",SKU-000918,48955245,746
"HP Tablet",SKU-000919,41158405,622
"Dell Monitor",SKU-000920,28151474,130
"Apple Tablet",SKU-000921,46399067,532
"HP Laptop",SKU-000922,15850607,144
"Dell Smartphone",SKU-000923,35594145,775
"Apple Smartphone",SKU-000924,6509463,469
"Samsung Monitor",SKU-000925,21508513,235
"HP Tablet",SKU-000926,38310150,319
"Samsung Camera",SKU-000927,48333281,417
"Dell Tablet",SKU-000928,43304072,952
"Dell Smartphone",SKU-000929,31043828,439
"Sony Smartphone",SKU-000930,49419922,765
"Sony Monitor",SKU-000931,14961655,641
"Samsung Camera",SKU-000932,15799252,187
"Samsung Tablet",SKU-000933,14911437,512
"Apple Camera",SKU-000934,31621379,999
"Dell Tablet",SKU-000935,36603321,846
"Samsung Smartphone",SKU-000936,13945646,437
"HP Monitor",SKU-000937,2219484,982
"Apple Smartphone",SKU-000938,22074225,55
"Apple Laptop",SKU-000939,35786025,456
"Apple Laptop",SKU-000940,34370867,792
"Sony Camera",SKU-000941,2413204,270
"Apple Smartphone",SKU-000942,37728686,727
"Apple Laptop",SKU-000943,36917971,723
"Samsung Tablet",SKU-000944,26755778,964
"Dell Camera",SKU-000945,23195629,117
"Apple Laptop",SKU-000946,13086866,38
"Dell Smartphone",SKU-000947,11862533,328
"Samsung Tablet",SKU-000948,22850606,135
"Apple Smartphone",SKU-000949,19043824,572
"Samsung Smartphone",SKU-000950,39833796,376
"Samsung Camera",SKU-000951,32845348,283
"HP Tablet",SKU-000952,22018607,738
"HP Smartphone",SKU-000953,10323792,552
"Dell Laptop",SKU-000954,20439721,117
"HP Camera",SKU-000955,16192333,502
"Sony Monitor",SKU-000956,48788965,345
"Samsung Camera",SKU-000957,36988676,367
"Apple Camera",SKU-000958,2762291,805
"Dell Tablet",SKU-000959,46470205,318
"Apple Smartphone",SKU-000960,15890829,130
"Apple Smartphone",SKU-000961,29204115,934
"Sony Tablet",SKU-000962,33538409,501
"Dell Monitor",SKU-000963,31842505,930
"Sony Smartphone",SKU-000964,12143224,847
"Apple Laptop",SKU-000965,21555454,633
"Samsung Smartphone",SKU-000966,26276589,758
"Dell Laptop",SKU-000967,20470727,965
"Apple Monitor",SKU-000968,2766184,50
"HP Monitor",SKU-000969,26693108,212
"HP Smartphone",SKU-000970,22309767,4
"Apple Tablet",SKU-000971,18540160,174
"Sony Camera",SKU-000972,19474276,888
"Dell Smartphone",SKU-000973,28334140,262
"HP Camera",SKU-000974,38647642,313
"Dell Camera",SKU-000975,23883862,643
"Sony Camera",SKU-000976,6122471,771
"Apple Laptop",SKU-000977,33049913,213
"Apple Monitor",SKU-000978,17933594,74
"Sony Camera",SKU-000979,30842309,596
"Apple Laptop",SKU-000980,2902474,506
"Samsung Laptop",SKU-000981,21466608,449
"Dell Laptop",SKU-000982,8759005,337
"Dell Tablet",SKU-000983,15447405,277
"Samsung Monitor",SKU-000984,23924273,868
"Sony Camera",SKU-000985,16192859,409
"Dell Smartphone",SKU-000986,27600811,662
"Dell Camera",SKU-000987,26166081,914
"Dell Camera",SKU-000988,47305368,901
"Apple Smartphone",SKU-000989,10778474,914
"Samsung Tablet",SKU-000990,5169706,374
"Dell Laptop",SKU-000991,30961531,66
"Samsung Camera",SKU-000992,15448390,173
"Dell Monitor",SKU-000993,30445577,814
"Apple Laptop",SKU-000994,31050313,17
"Dell Monitor",SKU-000995,34166821,833
"Dell Tablet",SKU-000996,44998104,538
"Samsung Tablet",SKU-000997,9914297,335
"Sony Tablet",SKU-000998,25655223,587
"HP Tablet",SKU-000999,2320155,672
"Dell Camera",SKU-001000,43047486,477
"Samsung Camera",SKU-001001,24990938,41
"Dell Monitor",SKU-001002,26638900,477
"Sony Smartphone",SKU-001003,15870951,818
"Samsung Camera",SKU-001004,11753326,555
"Dell Laptop",SKU-001005,20215922,308
"Dell Camera",SKU-001006,14413830,990
"Dell Tablet",SKU-001007,13797746,968
"Sony Monitor",SKU-001008,6075373,693
"Apple Laptop",SKU-001009,45971844,953
"HP Tablet",SKU-001010,49810128,842
"HP Tablet",SKU-001011,10184537,130
"HP Camera",SKU-001012,35315861,432
"Apple Camera",SKU-001013,36521238,271
"Apple Camera",SKU-001014,7934962,118
"HP Monitor",SKU-001015,39047142,770
"Sony Smartphone",SKU-001016,18488806,864
"Sony Monitor",SKU-001017,12594247,430
"Dell Laptop",SKU-001018,5564255,103
"Apple Smartphone",SKU-001019,43875319,389
"Sony Laptop",SKU-001020,22804654,731
"HP Monitor",SKU-001021,42942192,573
"HP Laptop",SKU-001022,30489154,480
"Apple Tablet",SKU-001023,15858203,77
"Dell Camera",SKU-001024,11806078,197
"Apple Monitor",SKU-001025,48389317,232
"Sony Laptop",SKU-001026,22957564,92
"Dell Smartphone",SKU-001027,44307652,93
"HP Laptop",SKU-001028,38888469,503
"Apple Smartphone",SKU-001029,6485651,868
"Apple Tablet",SKU-001030,36541517,889
"Samsung Camera",SKU-001031,49596007,302
"Dell Camera",SKU-001032,11869981,649
"Dell Camera",SKU-001033,28955976,985
"Samsung Tablet",SKU-001034,16779445,761
"Samsung Smartphone",SKU-001035,44345068,45
"Samsung Laptop",SKU-001036,21164123,288
"Sony Laptop",SKU-001037,20042498,579
"Apple Tablet",SKU-001038,22997138,498
"Samsung Camera",SKU-001039,9760733,88
"Sony Tablet",SKU-001040,4623185,889
"Dell Monitor",SKU-001041,10934540,633
"HP Laptop",SKU-001042,14568501,78
"HP Laptop",SKU-001043,14278921,684
"Sony Camera",SKU-001044,25090295,249
"Samsung Monitor",SKU-001045,19746161,107
"Samsung Laptop",SKU-001046,18316586,487
"Sony Laptop",SKU-001047,29494161,350
"Samsung Camera",SKU-001048,28041049,168
"Apple Monitor",SKU-001049,4207956,74
"Apple Smartphone",SKU-001050,18693270,774
"HP Laptop",SKU-001051,2376848,554
"HP Monitor",SKU-001052,40102450,208
"Samsung Camera",SKU-001053,35224795,273
"Apple Monitor",SKU-001054,3531710,488
"HP Tablet",SKU-001055,23890513,928
"Samsung Monitor",SKU-001056,45379261,512
"HP Tablet",SKU-001057,6895311,663
"Apple Smartphone",SKU-001058,14211857,31
"Samsung Camera",SKU-001059,4358324,366
"HP Laptop",SKU-001060,15805758,428
"Dell Smartphone",SKU-001061,29790311,617
"Dell Monitor",SKU-001062,32354015,870
"Apple Laptop",SKU-001063,14736803,917
"Apple Camera",SKU-001064,40880339,403
"Sony Laptop",SKU-001065,30705577,535
"Samsung Smartphone",SKU-001066,18060206,92
"Dell Monitor",SKU-001067,9737927,235
"HP Laptop",SKU-001068,28382800,808
"Dell Monitor",SKU-001069,29514708,77
"Sony Smartphone",SKU-001070,48091842,112
"Apple Laptop",SKU-001071,9816808,598
"Sony Monitor",SKU-001072,25996034,995
"Apple Laptop",SKU-001073,31385251,558
"Samsung Laptop",SKU-001074,49459293,532
"Samsung Monitor",SKU-001075,25711492,232
"Dell Laptop",SKU-001076,16953068,960
"HP Laptop",SKU-001077,19775614,99
"Apple Smartphone",SKU-001078,27655551,375
"HP Monitor",SKU-001079,15741527,982
"Dell Smartphone",SKU-001080,27116972,676
"Dell Tablet",SKU-001081,22079612,475
"Samsung Camera",SKU-001082,11797167,542
"HP Camera",SKU-001083,13138104,886
"HP Camera",SKU-001084,49638082,328
"Sony Smartphone",SKU-001085,30935642,921
"Sony Monitor",SKU-001086,1518384,941
"Sony Camera",SKU-001087,32999655,46
"Dell Monitor",SKU-001088,24508532,764
"Sony Tablet",SKU-001089,27078297,297
"Samsung Monitor",SKU-001090,18576322,820
"Apple Monitor",SKU-001091,3249514,700
"Dell Laptop",SKU-001092,9895191,633
"HP Monitor",SKU-001093,13949128,621
"Sony Monitor",SKU-001094,36289100,699
"Dell Monitor",SKU-001095,27422968,768
"HP Smartphone",SKU-001096,39037334,781
"Samsung Monitor",SKU-001097,33965847,121
"HP Tablet",SKU-001098,9396626,350
"Dell Tablet",SKU-001099,25013459,985
"Samsung Monitor",SKU-001100,49828208,93
"Samsung Monitor",SKU-001101,46104561,696
"Samsung Tablet",SKU-001102,45991602,125
"Sony Tablet",SKU-001103,48470103,790
"Samsung Camera",SKU-001104,43856303,176
"Dell Smartphone",SKU-001105,18058828,369
"Dell Camera",SKU-001106,21569419,318
"Samsung Monitor",SKU-001107,4000776,495
"Dell Laptop",SKU-001108,5816989,450
"Samsung Tablet",SKU-001109,22656347,792
"Samsung Smartphone",SKU-001110,11896844,575
"Dell Monitor",SKU-001111,3301277,500
"Samsung Laptop",SKU-001112,38698848,672
"Samsung Tablet",SKU-001113,48330482,930
"HP Smartphone",SKU-001114,8368128,550
"Samsung Camera",SKU-001115,48291535,883
"Apple Monitor",SKU-001116,4828050,759
"Sony Monitor",SKU-001117,20876889,610
"Samsung Camera",SKU-001118,3542679,948
"Dell Laptop",SKU-001119,48014753,484
"HP Tablet",SKU-001120,5591044,827
"Dell Camera",SKU-001121,2528112,657
"HP Camera",SKU-001122,16197115,221
"HP Monitor",SKU-001123,16175751,232
"Samsung Tablet",SKU-001124,13450171,893
"Samsung Smartphone",SKU-001125,13746969,282
"Samsung Tablet",SKU-001126,34228055,705
"Apple Tablet",SKU-001127,34239935,514
"Samsung Smartphone",SKU-001128,13449776,752
"Sony Smartphone",SKU-001129,10448709,235
"Sony Smartphone",SKU-001130,4154842,396
"Dell Smartphone",SKU-001131,30265201,431
"HP Monitor",SKU-001132,24255172,438
"Dell Camera",SKU-001133,24570705,87
"Sony Camera",SKU-001134,12454877,810
"Samsung Laptop",SKU-001135,37214029,69
"Sony Tablet",SKU-001136,41952695,191
"Samsung Smartphone",SKU-001137,5314795,928
"Apple Smartphone",SKU-001138,6002466,430
"Dell Camera",SKU-001139,25118436,180
"Sony Tablet",SKU-001140,9767338,453
"Samsung Tablet",SKU-001141,49013525,375
"Apple Tablet",SKU-001142,26463599,725
"Samsung Laptop",SKU-001143,14402373,568
"Apple Smartphone",SKU-001144,8938181,68
"Sony Laptop",SKU-001145,36065640,287
"Apple Laptop",SKU-001146,43902967,178
"Sony Laptop",SKU-001147,47746222,624
"HP Camera",SKU-001148,46009469,214
"Samsung Monitor",SKU-001149,39023625,153
