name,sku,price,stock
"Samsung Camera",SKU-000637,11891031,959
"Samsung Monitor",SKU-000638,34547157,298
"HP Smartphone",SKU-000639,43990658,394
"HP Tablet",SKU-000640,27760820,491
"HP Monitor",SKU-000641,49758628,514
"Samsung Laptop",SKU-000642,40250970,21
"Samsung Monitor",SKU-000643,26705177,32
"HP Monitor",SKU-000644,43752654,432
"Sony Smartphone",SKU-000645,15737269,270
"Dell Tablet",SKU-000646,39379977,446
"Apple Laptop",SKU-000647,20815656,218
"HP Monitor",SKU-000648,3640894,130
"Sony Laptop",SKU-000649,18078210,235
"Sony Smartphone",SKU-000650,32613627,699
"HP Camera",SKU-000651,22241419,903
"Apple Smartphone",SKU-000652,20371545,735
"Dell Camera",SKU-000653,39754023,310
"Samsung Monitor",SKU-000654,47550744,512
"Dell Laptop",SKU-000655,23770883,873
"Dell Laptop",SKU-000656,35345302,672
"Sony Monitor",SKU-000657,2807572,223
"Sony Laptop",SKU-000658,23499502,51
"Sony Laptop",SKU-000659,19292513,972
"Sony Camera",SKU-000660,2394848,556
"Apple Laptop",SKU-000661,48837587,294
"Apple Monitor",SKU-000662,49616125,402
"Sony Camera",SKU-000663,46677948,657
"Dell Camera",SKU-000664,8280363,825
"Apple Monitor",SKU-000665,38347003,335
"Sony Tablet",SKU-000666,45290266,810
"Dell Camera",SKU-000667,9135580,933
"Apple Monitor",SKU-000668,31999262,415
"Samsung Laptop",SKU-000669,4817465,285
"HP Tablet",SKU-000670,4279256,557
"Samsung Tablet",SKU-000671,40514651,881
"Samsung Smartphone",SKU-000672,11521022,395
"Dell Laptop",SKU-000673,17818248,158
"Apple Laptop",SKU-000674,28790119,399
"Apple Tablet",SKU-000675,33564465,465
"Samsung Laptop",SKU-000676,12329593,934
"Apple Smartphone",SKU-000677,20958538,107
"Samsung Camera",SKU-000678,32894065,596
"Sony Smartphone",SKU-000679,21283124,948
"Dell Camera",SKU-000680,36459214,150
"HP Monitor",SKU-000681,36995798,919
"Samsung Camera",SKU-000682,15920333,431
"Apple Smartphone",SKU-000683,38520432,434
"Samsung Camera",SKU-000684,32217104,663
"HP Tablet",SKU-000685,22068542,505
"Apple Tablet",SKU-000686,28805100,959
"Dell Laptop",SKU-000687,1459788,246
"Dell Laptop",SKU-000688,1714318,504
"Dell Smartphone",SKU-000689,37095335,617
"Apple Tablet",SKU-000690,49554858,796
"Apple Tablet",SKU-000691,49857353,787
"Dell Camera",SKU-000692,1359105,728
"Dell Tablet",SKU-000693,3985846,715
"Sony Tablet",SKU-000694,45135249,876
"Dell Tablet",SKU-000695,4417234,398
"Samsung Tablet",SKU-000696,47448367,985
"Dell Tablet",SKU-000697,2416380,421
"Dell Camera",SKU-000698,34058488,589
"Apple Monitor",SKU-000699,25905311,490
"Apple Camera",SKU-000700,31966566,828
"Sony Camera",SKU-000701,3607839,469
"Sony Monitor",SKU-000702,2869805,483
"Apple Monitor",SKU-000703,6234541,143
"Sony Monitor",SKU-000704,49935337,934
"Sony Camera",SKU-000705,3182004,827
"Apple Smartphone",SKU-000706,5998770,621
"Sony Smartphone",SKU-000707,49432741,174
"Samsung Monitor",SKU-000708,43545558,303
"Apple Camera",SKU-000709,4590971,545
"HP Laptop",SKU-000710,16367387,20
"HP Camera",SKU-000711,3716531,204
"HP Camera",SKU-000712,32634351,655
"HP Tablet",SKU-000713,19155018,994
"Dell Laptop",SKU-000714,40922356,298
"Dell Smartphone",SKU-000715,27454655,731
"HP Monitor",SKU-000716,18734905,633
"Dell Monitor",SKU-000717,7101456,533
"Samsung Tablet",SKU-000718,34683406,904
"HP Tablet",SKU-000719,12612554,423
"Apple Tablet",SKU-000720,27191859,126
"Dell Camera",SKU-000721,39432310,1000
"Samsung Laptop",SKU-000722,33865956,707
"Dell Laptop",SKU-000723,26850626,71
"Apple Smartphone",SKU-000724,13533238,74
"HP Smartphone",SKU-000725,18847264,236
"HP Tablet",SKU-000726,33063911,449
"Apple Smartphone",SKU-000727,5362935,588
"Dell Camera",SKU-000728,8220415,217
"HP Camera",SKU-000729,6844503,280
"Sony Tablet",SKU-000730,45211203,272
"Apple Laptop",SKU-000731,30164761,910
"Dell Laptop",SKU-000732,45002621,541
"HP Camera",SKU-000733,37157792,469
"Sony Laptop",SKU-000734,26100723,372
"Apple Tablet",SKU-000735,34825616,994
"Sony Smartphone",SKU-000736,21644371,345
"Samsung Smartphone",SKU-000737,15297505,183
"Apple Laptop",SKU-000738,1529364,304
"Dell Camera",SKU-000739,34212595,585
"HP Tablet",SKU-000740,43202180,457
"Sony Laptop",SKU-000741,35613729,811
"HP Smartphone",SKU-000742,14420692,49
"Apple Tablet",SKU-000743,20357000,366
"HP Laptop",SKU-000744,23316915,841
"Apple Monitor",SKU-000745,33759900,75
"Samsung Smartphone",SKU-000746,7832039,786
"Apple Tablet",SKU-000747,46447760,172
"Samsung Tablet",SKU-000748,41971603,929
"Samsung Camera",SKU-000749,10758671,13
"Samsung Laptop",SKU-000750,27148460,662
"Sony Laptop",SKU-000751,46966647,484
"HP Camera",SKU-000752,27013076,120
"HP Smartphone",SKU-000753,8935784,887
"Samsung Smartphone",SKU-000754,12197896,511
"Samsung Tablet",SKU-000755,24198051,803
"Apple Smartphone",SKU-000756,28999566,144
"Dell Camera",SKU-000757,22913391,733
"Samsung Monitor",SKU-000758,7595790,373
"Samsung Camera",SKU-000759,22088474,604
"Samsung Monitor",SKU-000760,49447431,260
"Dell Monitor",SKU-000761,36083771,917
"Samsung Tablet",SKU-000762,34624007,611
"Dell Laptop",SKU-000763,36775747,338
"Sony Monitor",SKU-000764,2594484,337
"Dell Tablet",SKU-000765,41644002,964
"Apple Laptop",SKU-000766,12974747,646
"Apple Laptop",SKU-000767,40539268,146
"Samsung Monitor",SKU-000768,27837963,269
"Sony Smartphone",SKU-000769,27051563,179
"Sony Monitor",SKU-000770,16895638,156
"Samsung Tablet",SKU-000771,2997892,66
"HP Laptop",SKU-000772,23206024,409
"Apple Monitor",SKU-000773,6320598,351
"Sony Laptop",SKU-000774,38693098,410
"HP Laptop",SKU-000775,30677448,875
"Apple Tablet",SKU-000776,14121865,509
"HP Tablet",SKU-000777,4305711,916
"Sony Camera",SKU-000778,13295102,436
"Apple Smartphone",SKU-000779,5578890,466
"Dell Laptop",SKU-000780,9543836,573
"HP Laptop",SKU-000781,14004679,581
"Dell Laptop",SKU-000782,43777531,551
"HP Smartphone",SKU-000783,36166451,29
"Apple Tablet",SKU-000784,45452438,715
"Sony Laptop",SKU-000785,20836336,777
"Sony Smartphone",SKU-000786,26082905,923
"Sony Monitor",SKU-000787,14238227,985
"HP Laptop",SKU-000788,10134469,751
"Dell Camera",SKU-000789,25304275,201
"Sony Camera",SKU-000790,26963834,876
"Sony Smartphone",SKU-000791,2688968,966
"Samsung Laptop",SKU-000792,24676173,247
"Apple Smartphone",SKU-000793,46328381,247
"HP Tablet",SKU-000794,38796994,411
"Dell Camera",SKU-000795,17872552,510
"Dell Monitor",SKU-000796,9866411,440
"Samsung Monitor",SKU-000797,1479908,318
"HP Tablet",SKU-000798,32280399,394
"HP Laptop",SKU-000799,33499217,73
"Apple Tablet",SKU-000800,28880024,282
"Samsung Camera",SKU-000801,31205110,326
"Samsung Laptop",SKU-000802,19062950,197
"Sony Laptop",SKU-000803,27055721,515
"Sony Monitor",SKU-000804,12574977,796
"Sony Monitor",SKU-000805,44474404,206
"HP Monitor",SKU-000806,15446886,775
"Samsung Tablet",SKU-000807,28450813,131
"HP Smartphone",SKU-000808,32193560,0
"Apple Smartphone",SKU-000809,34825159,51
"Apple Smartphone",SKU-000810,40726851,464
"Apple Tablet",SKU-000811,31203249,586
"HP Camera",SKU-000812,31050650,924
"Sony Camera",SKU-000813,14505748,82
"HP Monitor",SKU-000814,19709562,871
"Sony Laptop",SKU-000815,49338618,107
"Samsung Laptop",SKU-000816,19145058,100
"Sony Tablet",SKU-000817,48593661,320
"HP Camera",SKU-000818,17000364,919
"HP Monitor",SKU-000819,1269336,502
"Dell Camera",SKU-000820,18832382,228
"Apple Tablet",SKU-000821,44258296,526
"Samsung Laptop",SKU-000822,5396751,21
"Apple Camera",SKU-000823,30552733,571
"Sony Tablet",SKU-000824,38888501,538
"Dell Laptop",SKU-000825,17821697,186
"Samsung Tablet",SKU-000826,13565778,650
"Dell Laptop",SKU-000827,6712303,921
"Sony Camera",SKU-000828,27435725,711
"Apple Tablet",SKU-000829,46002230,797
"Samsung Laptop",SKU-000830,25985634,747
"Apple Monitor",SKU-000831,15552850,355
"HP Smartphone",SKU-000832,44761222,228
"Sony Camera",SKU-000833,46502734,817
"Samsung Smartphone",SKU-000834,47431839,824
"HP Smartphone",SKU-000835,22573857,425
"Apple Smartphone",SKU-000836,38660578,394
"Samsung Laptop",SKU-000837,18050452,267
"Samsung Camera",SKU-000838,23707347,899
"Sony Tablet",SKU-000839,13023701,624
"Samsung Laptop",SKU-000840,20052307,145
"Apple Monitor",SKU-000841,22066012,978
"Samsung Tablet",SKU-000842,43219893,871
"Dell Tablet",SKU-000843,19143698,429
"Apple Tablet",SKU-000844,8876967,286
"Apple Monitor",SKU-000845,35877595,14
"HP Laptop",SKU-000846,31919433,934
"Dell Camera",SKU-000847,41363562,810
"Dell Monitor",SKU-000848,24107843,868
"HP Tablet",SKU-000849,46848338,458
"Dell Monitor",SKU-000850,3026571,450
"Sony Tablet",SKU-000851,13608179,297
"Samsung Laptop",SKU-000852,33221343,501
"Samsung Smartphone",SKU-000853,36038522,441
"Dell Smartphone",SKU-000854,42776094,822
"Dell Smartphone",SKU-000855,2915104,893
"HP Camera",SKU-000856,8000299,89
"Sony Smartphone",SKU-000857,17946165,537
"Samsung Camera",SKU-000858,20014558,162
"Samsung Camera",SKU-000859,21823852,794
"Sony Monitor",SKU-000860,37070284,187
"Samsung Smartphone",SKU-000861,15180874,190
"Sony Monitor",SKU-000862,47842646,922
"HP Camera",SKU-000863,31447406,179
"Dell Camera",SKU-000864,39724306,417
"Samsung Camera",SKU-000865,13007635,524
"Sony Monitor",SKU-000866,26336873,778
"HP Monitor",SKU-000867,3757212,81
"Dell Smartphone",SKU-000868,30270636,526
"Samsung Laptop",SKU-000869,4760748,444
"Sony Laptop",SKU-000870,25826169,473
"Dell Tablet",SKU-000871,4416450,661
"Apple Monitor",SKU-000872,19009544,52
"Dell Camera",SKU-000873,22097331,429
"Dell Laptop",SKU-000874,5084601,49
"Dell Tablet",SKU-000875,40034942,185
"Apple Smartphone",SKU-000876,13109367,132
"Sony Smartphone",SKU-000877,41945874,706
"Dell Smartphone",SKU-000878,3953963,734
"Samsung Monitor",SKU-000879,14885418,465
"Dell Camera",SKU-000880,26139296,300
"HP Tablet",SKU-000881,36603595,683
"Samsung Smartphone",SKU-000882,9615647,191
"Sony Monitor",SKU-000883,17503413,533
"Samsung Tablet",SKU-000884,46084966,251
"Sony Laptop",SKU-000885,37105389,253
"Dell Laptop",SKU-000886,46008887,781
"Dell Laptop",SKU-000887,18682478,96
"Dell Smartphone",SKU-000888,7453172,594
"HP Smartphone",SKU-000889,8727009,85
"Dell Smartphone",SKU-000890,49187593,771
"HP Tablet",SKU-000891,48340921,227
"Apple Tablet",SKU-000892,16848773,362
"Samsung Monitor",SKU-000893,32307157,805
"Dell Tablet",SKU-000894,7658169,644
"Sony Monitor",SKU-000895,21090230,684
"Samsung Camera",SKU-000896,22844651,975
"Sony Camera",SKU-000897,26701173,12
"Sony Tablet",SKU-000898,42025021,882
"Samsung Laptop",SKU-000899,28478630,958
"Samsung Camera",SKU-000900,47981220,19
"Dell Monitor",SKU-000901,21685676,234
"Dell Monitor",SKU-000902,36171611,811
"Sony Camera",SKU-000903,35192293,652
"Sony Camera",SKU-000904,46982347,639
"Apple Smartphone",SKU-000905,12742212,406
"Sony Tablet",SKU-000906,5512095,957
"Dell Tablet",SKU-000907,42735820,380
"Dell Laptop",SKU-000908,10020537,662
"HP Tablet",SKU-000909,47522029,554
"Sony Smartphone",SKU-000910,15514168,710
"Dell Camera",SKU-000911,24688401,951
"Apple Camera",SKU-000912,20550088,143
"Dell Camera",SKU-000913,42585640,558
"Samsung Laptop",SKU-000914,32974277,341
"Sony Smartphone",SKU-000915,5599926,463
"HP Camera",SKU-000916,7213945,271
"Dell Monitor",SKU-000917,34627259,234
"Apple Laptop",SKU-000918,24444463,982
"Dell Smartphone",SKU-000919,48713331,396
"Sony Monitor",SKU-000920,45038434,712
"Sony Monitor",SKU-000921,44344036,636
"Samsung Laptop",SKU-000922,21633763,80
"Dell Laptop",SKU-000923,15305063,549
"Apple Camera",SKU-000924,13866935,245
"HP Laptop",SKU-000925,43192861,297
"Apple Monitor",SKU-000926,47209133,914
"Apple Smartphone",SKU-000927,3135475,981
"HP Monitor",SKU-000928,48042279,998
"HP Tablet",SKU-000929,20470361,944
"Dell Monitor",SKU-000930,48350222,937
"HP Smartphone",SKU-000931,47176408,842
"HP Tablet",SKU-000932,41105646,37
"Dell Camera",SKU-000933,18980931,159
"HP Camera",SKU-000934,3162476,956
"Samsung Monitor",SKU-000935,19989963,812
"Samsung Tablet",SKU-000936,12451545,445
"Dell Laptop",SKU-000937,18091026,860
"Apple Smartphone",SKU-000938,42344406,893
"Dell Laptop",SKU-000939,40582987,773
"Sony Smartphone",SKU-000940,2643206,412
"HP Monitor",SKU-000941,41705148,94
"Dell Laptop",SKU-000942,46619825,794
"Sony Tablet",SKU-000943,49644432,343
"Samsung Camera",SKU-000944,29489138,704
"Samsung Monitor",SKU-000945,43030813,686
"Samsung Smartphone",SKU-000946,42740016,484
"Dell Laptop",SKU-000947,12172755,151
"Sony Camera",SKU-000948,6796549,213
"Sony Monitor",SKU-000949,3365853,673
"Sony Laptop",SKU-000950,39003965,281
"Dell Tablet",SKU-000951,36447303,931
"Apple Tablet",SKU-000952,35168318,116
"Dell Smartphone",SKU-000953,18819942,636
"HP Smartphone",SKU-000954,2087513,578
"Sony Smartphone",SKU-000955,42577994,73
"Samsung Smartphone",SKU-000956,38883293,931
"HP Tablet",SKU-000957,39979637,737
"Sony Laptop",SKU-000958,46806173,983
"Dell Tablet",SKU-000959,1117843,410
"Apple Tablet",SKU-000960,6749044,300
"Dell Monitor",SKU-000961,22007930,561
"HP Laptop",SKU-000962,42019876,710
"HP Smartphone",SKU-000963,7020130,99
"Apple Tablet",SKU-000964,8868193,916
"Dell Monitor",SKU-000965,24476189,654
"HP Tablet",SKU-000966,9777277,153
"Apple Smartphone",SKU-000967,36219203,128
"Sony Monitor",SKU-000968,16269361,810
"Dell Camera",SKU-000969,6370047,398
"Sony Camera",SKU-000970,11235749,969
"HP Laptop",SKU-000971,45513084,155
"Sony Camera",SKU-000972,15541003,75
"Apple Monitor",SKU-000973,27471755,463
"Samsung Camera",SKU-000974,23050224,116
"Apple Laptop",SKU-000975,15155074,753
"Samsung Tablet",SKU-000976,17655712,721
"Dell Monitor",SKU-000977,5114165,322
"Sony Smartphone",SKU-000978,41977657,833
"HP Monitor",SKU-000979,13166242,102
"Dell Monitor",SKU-000980,32638901,1
"Apple Tablet",SKU-000981,7977121,795
"Samsung Smartphone",SKU-000982,13493487,582
"Apple Tablet",SKU-000983,10096744,467
"Dell Monitor",SKU-000984,22831380,958
"Sony Laptop",SKU-000985,18514678,441
"Sony Camera",SKU-000986,49548834,569
"HP Tablet",SKU-000987,43494815,176
"Samsung Monitor",SKU-000988,4644647,705
"Sony Camera",SKU-000989,13767373,245
"Dell Smartphone",SKU-000990,5059741,213
"HP Laptop",SKU-000991,14350048,99
"Sony Smartphone",SKU-000992,39192246,172
"Samsung Laptop",SKU-000993,24004815,331
"Dell Monitor",SKU-000994,6150974,903
"Dell Laptop",SKU-000995,24866328,714
"Apple Smartphone",SKU-000996,18279214,143
"Samsung Monitor",SKU-000997,5221490,327
"Samsung Laptop",SKU-000998,17350159,999
"Samsung Camera",SKU-000999,2154911,334
"Dell Tablet",SKU-001000,19183013,458
"Sony Camera",SKU-001001,24304840,132
"HP Tablet",SKU-001002,25264042,139
"Samsung Smartphone",SKU-001003,12382344,218
"Samsung Tablet",SKU-001004,22153293,650
"HP Camera",SKU-001005,31618020,856
"Sony Laptop",SKU-001006,12853646,81
"Samsung Smartphone",SKU-001007,33666250,351
"Dell Laptop",SKU-001008,4156916,86
"Apple Laptop",SKU-001009,12046353,598
"HP Laptop",SKU-001010,24470304,537
"Apple Camera",SKU-001011,4687203,587
"Dell Tablet",SKU-001012,40433575,486
"HP Smartphone",SKU-001013,29115281,4
"Sony Laptop",SKU-001014,43148583,246
"Samsung Camera",SKU-001015,4752084,331
"Samsung Tablet",SKU-001016,32851834,763
"Sony Monitor",SKU-001017,48137691,569
"HP Monitor",SKU-001018,27149497,259
"Sony Smartphone",SKU-001019,3414701,17
"Apple Camera",SKU-001020,19023414,675
"HP Laptop",SKU-001021,5099244,140
"Dell Monitor",SKU-001022,14363324,334
"Sony Camera",SKU-001023,4441178,528
"HP Tablet",SKU-001024,26909291,162
"Sony Smartphone",SKU-001025,49293908,311
"Dell Tablet",SKU-001026,8740192,26
"Sony Tablet",SKU-001027,41888523,550
"Samsung Tablet",SKU-001028,35968418,98
"Sony Camera",SKU-001029,24075798,814
"Apple Tablet",SKU-001030,8452815,570
"HP Laptop",SKU-001031,48105121,948
"Sony Smartphone",SKU-001032,23577068,189
"Samsung Smartphone",SKU-001033,7135855,205
"Samsung Monitor",SKU-001034,49496180,1000
"Dell Camera",SKU-001035,13450396,484
"Samsung Smartphone",SKU-001036,33212801,840
"Samsung Monitor",SKU-001037,15185833,388
"Samsung Camera",SKU-001038,36221335,124
"Sony Laptop",SKU-001039,27958711,54
"HP Monitor",SKU-001040,27667664,749
"Dell Camera",SKU-001041,37683657,481
"Apple Smartphone",SKU-001042,12777214,576
"Samsung Laptop",SKU-001043,26368399,575
"Samsung Laptop",SKU-001044,15464093,403
"HP Laptop",SKU-001045,23700941,88
"Samsung Monitor",SKU-001046,19575171,378
"Dell Monitor",SKU-001047,5624243,320
"HP Camera",SKU-001048,34262858,424
"Apple Tablet",SKU-001049,31018808,915
"HP Smartphone",SKU-001050,49880442,496
"Sony Tablet",SKU-001051,30867692,278
"Dell Camera",SKU-001052,41340375,136
"HP Camera",SKU-001053,19428449,546
"Sony Smartphone",SKU-001054,2806786,893
"Sony Smartphone",SKU-001055,12015967,637
"Sony Tablet",SKU-001056,47630237,397
"Sony Tablet",SKU-001057,19764742,822
"Dell Monitor",SKU-001058,29956514,472
"HP Monitor",SKU-001059,19243414,568
"HP Laptop",SKU-001060,2267788,860
"Apple Monitor",SKU-001061,1134793,251
"Apple Monitor",SKU-001062,26400922,695
"Samsung Tablet",SKU-001063,47415240,41
"Samsung Tablet",SKU-001064,48511153,90
"Sony Tablet",SKU-001065,45057302,299
"HP Smartphone",SKU-001066,46352344,656
"Apple Laptop",SKU-001067,48666645,503
"Sony Monitor",SKU-001068,26748070,292
"HP Camera",SKU-001069,42057797,475
"Apple Laptop",SKU-001070,40950666,614
"Samsung Laptop",SKU-001071,11297704,557
"Samsung Monitor",SKU-001072,26694446,206
"Samsung Camera",SKU-001073,31072641,878
"Apple Camera",SKU-001074,24153019,361
"Dell Smartphone",SKU-001075,27638805,415
"HP Tablet",SKU-001076,10387553,552
"Dell Monitor",SKU-001077,27528936,468
"Dell Smartphone",SKU-001078,25540361,323
"Dell Laptop",SKU-001079,17843211,96
"Sony Camera",SKU-001080,33342815,713
"Dell Smartphone",SKU-001081,27875743,83
"HP Monitor",SKU-001082,33358990,47
"Sony Laptop",SKU-001083,8152598,350
"Sony Tablet",SKU-001084,2146287,560
"Apple Laptop",SKU-001085,34761629,23
"Dell Tablet",SKU-001086,38465905,309
"Apple Smartphone",SKU-001087,1475362,21
"HP Tablet",SKU-001088,9446650,399
"Apple Tablet",SKU-001089,21778821,559
"Samsung Tablet",SKU-001090,7042903,624
"Sony Monitor",SKU-001091,44967435,457
"Sony Laptop",SKU-001092,17440373,357
"Samsung Tablet",SKU-001093,44412398,736
"Apple Camera",SKU-001094,14097576,914
"Apple Tablet",SKU-001095,29610086,326
"Samsung Smartphone",SKU-001096,39574882,926
"HP Tablet",SKU-001097,14382812,282
"Dell Camera",SKU-001098,48727334,517
"Apple Tablet",SKU-001099,14372206,30
"Apple Tablet",SKU-001100,37603891,740
"Apple Camera",SKU-001101,4580744,58
"Dell Monitor",SKU-001102,32847457,237
"HP Smartphone",SKU-001103,29777134,704
"Samsung Camera",SKU-001104,44870119,48
"Samsung Tablet",SKU-001105,36235266,580
"Sony Tablet",SKU-001106,23927424,215
"Sony Laptop",SKU-001107,48341299,257
"Sony Monitor",SKU-001108,22008346,230
"Dell Laptop",SKU-001109,49415805,551
"Apple Laptop",SKU-001110,15083528,721
"Dell Laptop",SKU-001111,17004034,53
"Samsung Camera",SKU-001112,36752288,435
"HP Laptop",SKU-001113,17703874,57
"Samsung Smartphone",SKU-001114,2078276,640
"Samsung Laptop",SKU-001115,47488106,499
"HP Smartphone",SKU-001116,44659014,160
"Dell Camera",SKU-001117,28632414,321
"Dell Laptop",SKU-001118,22237312,375
"Apple Laptop",SKU-001119,1405559,867
"Dell Camera",SKU-001120,44908765,571
"Sony Monitor",SKU-001121,9463817,430
"Samsung Tablet",SKU-001122,35319192,479
"Dell Smartphone",SKU-001123,21202624,817
"Sony Smartphone",SKU-001124,1694270,61
"Sony Camera",SKU-001125,4470100,153
"HP Monitor",SKU-001126,9684686,769
"Sony Monitor",SKU-001127,31548870,17
"Apple Smartphone",SKU-001128,41752063,741
"HP Tablet",SKU-001129,22866345,840
"Dell Camera",SKU-001130,14464532,638
"Apple Tablet",SKU-001131,12105265,965
"Samsung Laptop",SKU-001132,49705707,425
"Apple Camera",SKU-001133,38162058,280
"Sony Laptop",SKU-001134,7421398,692
"Samsung Monitor",SKU-001135,4621623,487
"Apple Tablet",SKU-001136,18477154,148
"Apple Tablet",SKU-001137,41794859,856
"Dell Tablet",SKU-001138,23553710,126
"Sony Laptop",SKU-001139,1607663,748
"Apple Laptop",SKU-001140,13254250,283
"Dell Laptop",SKU-001141,49831055,492
"HP Smartphone",SKU-001142,42706399,469
"Dell Monitor",SKU-001143,31449143,374
"Dell Smartphone",SKU-001144,5482811,391
"Sony Monitor",SKU-001145,5684049,533
"Apple Tablet",SKU-001146,7924682,882
"Apple Camera",SKU-001147,45451541,36
"HP Smartphone",SKU-001148,12202462,41
"Samsung Monitor",SKU-001149,5449755,989
"Apple Tablet",SKU-001150,35773662,569
"Sony Camera",SKU-001151,15106257,67
"Dell Smartphone",SKU-001152,45516397,562
"Dell Camera",SKU-001153,39307825,229
